Price,Close,High,Low,Open,Volume
Ticker,BEL.NS,BEL.NS,BEL.NS,BEL.NS,BEL.NS
Date,,,,,
2012-03-02,12.66003704071045,13.298946394225643,12.322355311091332,13.098660979501817,4220568
2012-03-05,12.482985496520996,12.850310102370905,12.417692589109642,12.817864091431428,2027718
2012-03-06,12.503813743591309,12.690079504764364,12.281497032763909,12.41769068583894,2105631
2012-03-07,12.33677864074707,12.473773336438585,12.273487888570369,12.378037328036973,2223342
2012-03-09,12.491798400878906,12.729736812928293,12.381641112317864,12.403271533237005,1796751
2012-03-12,12.555488586425781,12.737346886801914,12.425703042490584,12.537862483303604,1561923
2012-03-13,12.835087776184082,12.905988538423742,12.555489043979907,12.578320608247683,3389463
2012-03-14,13.061807632446289,13.138718643977834,12.842296365392441,12.85911994005152,7436286
2012-03-15,13.054597854614258,13.21082065346678,12.938032461875078,13.058603683772683,6704280
2012-03-16,12.74976634979248,13.339004538995997,12.53786355454366,13.202810866630337,11282040
2012-03-19,12.518234252929688,12.80824690431858,12.177348478977134,12.465759101260344,2161368
2012-03-20,12.536662101745605,12.737748546667163,12.305532691005455,12.737748546667163,1831797
2012-03-21,12.74976634979248,12.802640881738014,12.4176924446952,12.48178420753957,1035639
2012-03-22,12.475774765014648,12.887962216026601,12.337578185517033,12.818262598019823,2613105
2012-03-23,12.449337005615234,13.611392920926754,12.37843624237883,12.662040808099967,2324718
2012-03-26,12.269082069396973,12.497808472996734,12.232630980529585,12.45975384179989,1136916
2012-03-27,12.306333541870117,12.49780629569246,12.281498306175374,12.281899191687899,4529151
2012-03-28,12.09683609008789,12.337979330823362,12.057179433693246,12.33757920167284,1479060
2012-03-29,11.921784400939941,12.033142817458852,11.840868318480943,12.033142817458852,2981781
2012-03-30,12.216204643249512,12.225417445587759,11.937006810811582,11.961041030376263,2634192
2012-04-02,12.202984809875488,12.409679846976553,12.14690547052954,12.243843359838255,1328976
2012-04-03,12.168540000915527,12.241443691639224,11.896952876663896,12.217409466324385,1392138
2012-04-04,12.10084056854248,12.216606473278869,12.00109949512209,12.13729316438936,3437874
2012-04-09,12.032341957092285,12.098435867857589,11.872914346495506,11.89694932101489,5187006
2012-04-10,12.062385559082031,12.200582896631019,11.937007481204432,11.97986819334033,4392432
2012-04-11,11.967052459716797,12.04516388486389,11.896953451912598,12.04516388486389,7434999
2012-04-12,11.898953437805176,12.081212628557612,11.858094884659154,11.949424922787488,5162949
2012-04-13,11.997092247009277,12.03234294074267,11.905362081533708,12.00109883281105,1417482
2012-04-16,11.916579246520996,12.097237182883337,11.872916759546221,11.993889645718774,662508
2012-04-17,12.021528244018555,12.049168166469904,11.912973738232054,11.969053841411627,477378
2012-04-18,12.191770553588867,12.714113765632879,11.946620752433402,11.947021637929543,16954443
2012-04-19,12.249451637268066,12.461754539929233,12.225417417758097,12.257062410413916,1857636
2012-04-20,12.018726348876953,12.253460748356481,11.993090093329547,12.249454917967343,2106819
2012-04-23,11.789196968078613,12.177349438729928,11.776778594173965,12.097235874928927,3838923
2012-04-24,11.773175239562988,12.017524062583401,11.736723396707305,12.008711387842542,8158788
2012-04-25,11.896549224853516,12.177349862596133,11.776779004097198,11.856893327074538,4847139
2012-04-26,11.724705696105957,11.856893537153502,11.29609477915149,11.646594286548165,17491716
2012-04-27,11.711485862731934,11.792801327838013,10.824621981783025,10.824621981783025,2177307
2012-04-30,11.788395881652832,11.83045558072963,11.617352399445254,11.697465967898626,3306204
2012-05-02,11.679838180541992,11.920580461947631,11.657005108775422,11.808020913939325,1774080
2012-05-03,11.58169937133789,11.76796436587044,11.47314488649152,11.704674386529767,6763086
2012-05-04,11.419469833374023,11.598925857739008,11.376208991164699,11.482759823775515,2475693
2012-05-07,11.420670509338379,11.658609654311112,11.039727951206567,11.383818544668122,2750121
2012-05-08,11.331342697143555,11.475948130560539,11.215978453660963,11.475548001496795,1115829
2012-05-09,11.29409122467041,11.3369526950028,11.225594259464456,11.23280490423696,728046
2012-05-10,11.472347259521484,11.609742845628862,11.224394241453298,11.224394241453298,1150776
2012-05-11,11.215178489685059,11.408253261423392,11.135865943055297,11.360184822136349,3145725
2012-05-14,10.896324157714844,11.295693094889996,10.7441071790408,11.244019711028297,3957129
2012-05-15,10.704051971435547,11.015695862397724,10.671205073235177,10.752921433182603,2977920
2012-05-16,10.565452575683594,10.735294138950206,10.50296360586814,10.703249017662287,1019106
2012-05-17,10.424452781677246,10.957212263589778,10.335526536502623,10.591891324715052,2893275
2012-05-18,9.926141738891602,10.469315856457527,9.85443996581502,10.203336656164883,6286500
2012-05-21,10.088375091552734,10.245398951066033,9.894098371425411,9.894098371425411,2417778
2012-05-22,10.068344116210938,10.214552347631773,9.992235628519415,10.182506469554365,687456
2012-05-23,9.872065544128418,10.133237926661842,9.759505208404006,10.075955923175954,2505789
2012-05-24,9.988231658935547,10.03029135854166,9.8300059221121,9.894497814489112,1066923
2012-05-25,9.947376251220703,10.03309846329463,9.878077492489297,10.03309846329463,933966
2012-05-28,10.193721771240234,10.22256283127863,9.960188605629572,9.974209006596572,950499
2012-05-29,10.196527481079102,10.254609740352723,10.122822789125832,10.135239650502276,1017126
2012-05-30,10.054725646972656,10.214953541282439,10.014267976964483,10.214953541282439,397089
2012-05-31,9.969802856445312,10.04631146296587,9.917728595204439,9.934152039330796,1370457
2012-06-01,9.776331901550293,10.147660909045031,9.729865475813485,9.97541548426297,1032867
2012-06-04,9.919332504272461,10.046313367148759,9.533583071485435,9.772323250135239,1752003
2012-06-05,9.646145820617676,10.006259093654132,9.61369980351152,9.93415641320271,3671811
2012-06-06,9.940961837768555,10.093178036957912,9.677386472575982,9.814381127485165,4560534
2012-06-07,10.24820327758789,10.358760711558128,10.055928722990904,10.214954735700093,1902384
2012-06-08,10.390003204345703,10.535009534580972,10.174895618145015,10.201333637542714,3082761
2012-06-11,10.279044151306152,10.510974539295574,10.208142642385063,10.485738421821758,1611918
2012-06-12,10.118013381958008,10.313892814580244,10.078357491850316,10.112004638709829,6334119
2012-06-13,10.099588394165039,10.214951884502367,9.993036063741819,9.993036063741819,4589442
2012-06-14,9.98342514038086,10.166486133837696,9.936157705697315,10.030692575064403,1769130
2012-06-15,9.904508590698242,9.990230749317217,9.8620487749896,9.989830620297713,1356894
2012-06-18,9.913322448730469,10.078357913922055,9.874868456939522,9.936555651819647,1147410
2012-06-19,10.022676467895508,10.082362252226345,9.826396927022923,10.078356423818734,753984
2012-06-20,10.098788261413574,10.133237184253954,10.032292703167847,10.032693588665508,1839321
2012-06-21,10.279446601867676,10.319103258798586,10.06233682441314,10.174497035676813,2498760
2012-06-22,10.295470237731934,10.406027666605196,10.174096462723224,10.269031457115261,2175723
2012-06-25,10.376385688781738,10.462108642769172,10.270635095860207,10.30268022582025,1165230
2012-06-26,10.37157917022705,10.413638877366415,10.302680550228894,10.397215426279896,547965
2012-06-27,10.365166664123535,10.399216213658814,10.174094806169558,10.174094806169558,1861299
2012-06-28,10.52259349822998,10.615125452090801,10.363566730205818,10.525798313641136,1439955
2012-06-29,10.739301681518555,10.815008533133108,10.538214480844843,10.538214480844843,3630825
2012-07-02,10.850658416748047,10.975635591576747,10.665994692550091,10.73449240164058,1595781
2012-07-03,10.956411361694336,10.998871191614862,10.654781298521316,10.654781298521316,1132956
2012-07-04,10.93077278137207,10.996866690841227,10.78576494811036,10.78576494811036,2566575
2012-07-05,10.93277645111084,11.0269111766516,10.793778098530158,10.793778098530158,1908423
2012-07-06,10.886309623718262,11.211572987433664,10.414437895782271,10.414437895782271,2450151
2012-07-09,10.722078323364258,10.934380522299703,10.695240167953175,10.934380522299703,598257
2012-07-10,10.670404434204102,10.823422455361738,10.63154878966024,10.79898734543397,1624392
2012-07-11,10.557442665100098,10.799386908569245,10.48373645877483,10.799386908569245,1936737
2012-07-12,10.689230918884277,10.87149089468416,10.53461086836558,10.557443948778888,3101472
2012-07-13,10.704051971435547,10.775353627258234,10.60471026211528,10.647170849721228,1191762
2012-07-16,10.721274375915527,10.807797563946393,10.655580592133232,10.694836356934472,3666069
2012-07-17,10.63675594329834,10.743307539452392,10.496956564022751,10.671605755827724,3177801
2012-07-18,10.56304931640625,10.718871241636007,10.478929923233888,10.69563879224845,1185822
2012-07-19,10.614725112915039,10.65398088627664,10.559045890026463,10.603107751827912,2523609
2012-07-20,10.494152069091797,10.63875828518946,10.432864992695055,10.579873496387268,547371
2012-07-23,10.422049522399902,10.533808843962955,10.254610226431955,10.45489641858002,842193
2012-07-24,10.249003410339355,10.630747044047215,10.213351827235991,10.630747044047215,2363328
2012-07-25,10.074353218078613,10.255411263247352,9.983824195494243,10.255010377747212,8168094
2012-07-26,10.002250671386719,10.118415944838075,9.861650291841128,10.094781853365536,1497375
2012-07-27,9.912921905517578,10.246597790965692,9.82119174635904,9.97340871528381,1119294
2012-07-30,9.182683944702148,9.973010165643123,9.057305093972367,9.815185301515028,13564089
2012-07-31,9.310066223144531,9.437447239539111,8.980796957051938,9.171068601443832,46945602
2012-08-01,9.785941123962402,9.821992830072208,9.374956363914256,9.413811242775314,7482024
2012-08-02,10.348745346069336,10.452493012067443,9.169865765308346,9.169865765308346,6091767
2012-08-03,10.188515663146973,10.430460653991428,10.093980810298707,10.182907804423179,2840409
2012-08-06,10.167285919189453,10.41083295238046,10.054325454851417,10.254610132387093,12175515
2012-08-07,10.208142280578613,10.575065159026595,9.934152210768936,9.934152210768936,2860605
2012-08-08,10.238986015319824,10.33512439954675,9.902106836167613,10.33512439954675,2694186
2012-08-09,10.104799270629883,10.253410583475665,10.057130948721987,10.238989291755509,397386
2012-08-10,10.103998184204102,10.20654396805371,9.97461424303296,9.98823376450107,2237499
2012-08-13,10.139246940612793,10.174496881579827,9.950978233525268,10.134439339711854,669141
2012-08-14,10.082365989685059,10.134439509124643,10.05512695152603,10.133238365267136,884367
2012-08-16,10.04390811920166,10.13363535287164,10.014265289741623,10.086367936291204,351846
2012-08-17,10.091575622558594,10.141646967707329,10.014265247809321,10.014265247809321,654390
2012-08-21,10.091575622558594,10.101990323174215,9.93415170068141,10.09237663700786,2271357
2012-08-22,10.130033493041992,10.257015123091799,9.98222321172144,10.246599662874704,2502126
2012-08-23,10.075152397155762,10.134436544336149,10.022677251135368,10.133235400830031,4602213
2012-08-24,9.826800346374512,10.089975625464435,9.749890841556503,10.063136719490227,1344717
2012-08-27,9.85444164276123,9.934155088039066,9.737073698040186,9.86205241720576,2732202
2012-08-28,9.995841026306152,10.11841516365558,9.752294024339314,9.891692492996366,1197108
2012-08-29,10.092782020568848,10.158475067725249,9.942167032578254,9.942167032578254,3954852
2012-08-30,10.004653930664062,10.070346959131392,9.842421626778581,10.019474591333356,2604393
2012-08-31,9.942166328430176,10.084769645482519,9.845629301548408,9.93415542454701,1930896
2012-09-03,9.991835594177246,10.085569436254115,9.880077031453752,10.085569436254115,257796
2012-09-04,9.942166328430176,10.05152261685589,9.894498765148407,10.05152261685589,2299869
2012-09-05,9.771924018859863,9.974211621207925,9.71183808316864,9.956186143055685,561033
2012-09-06,9.864456176757812,9.974212598606185,9.79275362989181,9.869663907412823,2064447
2012-09-07,9.948105812072754,10.022059030273068,9.900824559076183,9.957400136914158,3350655
2012-09-10,9.829297065734863,9.941237228227457,9.795755841818835,9.901229656194843,2407284
2012-09-11,9.718568801879883,9.90001723470613,9.661184353822122,9.852331545106557,868428
2012-09-12,9.596930503845215,9.784439322434267,9.537120985551704,9.718568652508235,3020094
2012-09-13,9.511259078979492,9.828086520756083,9.496710938521465,9.674522561560995,2392830
2012-09-14,9.541970252990723,9.697554053914118,9.457105737239047,9.56944955915757,1575288
2012-09-17,9.66401481628418,9.787674390194658,9.474080889824235,9.545204622466642,8697051
2012-09-18,9.708466529846191,9.82000225391019,9.658356531366154,9.69876777123193,3757050
2012-09-20,9.76989459991455,9.828087165564602,9.456300312025569,9.621180011115161,9880200
2012-09-21,9.895973205566406,10.022057803255269,9.631681709174432,9.76989013403907,14562108
2012-09-24,9.578743934631348,9.957399115705071,9.537119404298553,9.94123477556355,5708340
2012-09-25,9.564602851867676,9.755345643166057,9.430031982738313,9.597335976539771,7846839
2012-09-26,9.582786560058594,9.658356755505972,9.537121506933298,9.57753274773689,4000590
2012-09-27,9.594099998474121,9.779588907792938,9.496303567608848,9.65835445122521,24282324
2012-09-28,9.76786994934082,9.84424823866461,8.979441833604719,9.763425003338032,6001479
2012-10-01,10.020040512084961,10.070554949360982,9.750091444746973,9.778379621191268,2040588
2012-10-03,9.95942211151123,10.183706104093076,9.860818316066087,10.038629152042816,3138894
2012-10-04,9.987710952758789,10.102883532772367,9.900826548889828,9.98164903721044,1814670
2012-10-05,9.89233684539795,10.062469525400877,9.868494385768466,10.02448260004273,625086
2012-10-08,9.904059410095215,10.086719646069009,9.884661889923876,9.887895064312781,3618054
2012-10-09,9.965485572814941,10.00791745924108,9.90890921552604,10.005896820546399,4620528
2012-10-10,9.943259239196777,9.975184262031076,9.860415342550134,9.871326638807219,493812
2012-10-11,10.030139923095703,10.102880599311964,9.900823674098435,10.019229393973857,1490049
2012-10-12,10.05317497253418,10.102880528623583,9.958207279758925,10.003468653363992,1370358
2012-10-15,10.205122947692871,10.26371992704719,9.973565297190884,10.037818994971477,2024451
2012-10-16,10.014785766601562,10.387784312292036,9.941236972544553,10.264529188386923,4446288
2012-10-17,10.300495147705078,10.312618214325923,10.007107320661031,10.094800580311523,3796452
2012-10-18,10.533266067504883,10.571657434419274,10.304940793682261,10.34494836610091,5145030
2012-10-19,10.49043083190918,10.700974799181445,10.353434900422116,10.547006420147259,4385106
2012-10-22,10.504572868347168,10.539327389379737,10.183705730473328,10.435874218231454,2083455
2012-10-23,10.35141372680664,10.50699906643135,10.313023123805433,10.466587061972177,613503
2012-10-25,10.456480979919434,10.498913611027247,10.350199093453767,10.350199093453767,821205
2012-10-29,10.103286743164062,10.393845064418173,10.054388517920573,10.386167707299341,6270759
2012-10-30,9.75534439086914,10.078635845016358,9.546012209011414,10.022060260235117,7763877
2012-10-31,9.94083309173584,9.973566976964582,9.763426681609852,9.818386826834807,2098503
2012-11-01,9.946491241455078,9.985689948453611,9.86283925181138,9.981648671569417,1010295
2012-11-02,9.903247833251953,10.078633556096424,9.85273341193591,9.94123475744202,12601512
2012-11-05,9.697957038879395,9.931939717773128,9.677750661344634,9.7957527012086,8975043
2012-11-06,9.734732627868652,9.87657791663637,9.545202415115165,9.65875953270227,11978208
2012-11-07,9.806262016296387,9.876578396338944,9.63249170444967,9.7472613631242,13350942
2012-11-08,9.734732627868652,9.806261540009059,9.659972068215367,9.699171532852093,8319366
2012-11-09,9.480140686035156,9.900825684290062,9.456298221940466,9.699172387871721,3229083
2012-11-12,9.543992042541504,9.617945273474268,9.498326986938501,9.569855909570366,569349
2012-11-15,9.541568756103516,9.756557690704552,9.474081103159822,9.532678098552754,3418866
2012-11-16,9.691492080688477,9.70684908243021,9.51489380992644,9.577936495933649,1193445
2012-11-19,9.684220314025879,9.739179695676206,9.62683586101106,9.674925987650957,6010884
2012-11-20,9.697149276733398,9.779589475062199,9.652696767260204,9.697552946481593,11551617
2012-11-21,9.751704216003418,9.819999943124937,9.348801395427694,9.496707047950409,1099197
2012-11-22,9.810302734375,9.965482860166867,9.64299877971521,9.64299877971521,2807046
2012-11-23,9.630067825317383,9.820002488620439,9.496709509643404,9.820002488620439,1096821
2012-11-26,9.668865203857422,9.771510291239013,9.630069399052216,9.634515109380398,3183246
2012-11-27,9.617541313171387,9.750495209598135,9.477717398266336,9.477717398266336,2472129
2012-11-29,9.789290428161621,9.876580031420191,9.538739636372732,9.538739636372732,410058
2012-11-30,9.58763599395752,9.814748725249355,9.553285904922616,9.726651792471603,946836
2012-12-03,9.574298858642578,9.70684905103605,9.54601068921517,9.59369561024559,3064149
2012-12-04,9.691492080688477,9.737560796671183,9.548031358131981,9.634108402130543,1521036
2012-12-05,9.762615203857422,9.925069748903692,9.62723705221947,9.62723705221947,1801800
2012-12-06,9.64138126373291,9.932344746147178,9.577936434534012,9.932344746147178,480744
2012-12-07,9.668052673339844,9.794540943967544,9.579147657447638,9.699170344599056,1756260
2012-12-10,9.714526176452637,9.819999960984841,9.579147257275066,9.772718714550507,5901885
2012-12-11,9.684623718261719,10.280693728778074,9.626431927162644,10.183706138478014,4320261
2012-12-12,9.515300750732422,9.892744285173197,9.456299325259776,9.892744285173197,7289073
2012-12-13,9.60743522644043,9.680984005909206,9.489029505443051,9.601778508497596,1330362
2012-12-14,9.54924488067627,9.617944291991698,9.400125898336947,9.607436667850438,2735172
2012-12-17,9.457915306091309,9.6114792432974,9.402955926591034,9.553285926716995,4678839
2012-12-18,9.490649223327637,9.601376094352366,9.3484010016376,9.3484010016376,548856
2012-12-19,9.651084899902344,9.876581485090883,9.481761007586702,9.496712056606013,3020292
2012-12-20,9.595719337463379,9.688665657341122,9.391640950972757,9.391640950972757,571131
2012-12-21,9.5767240524292,9.674520500575241,9.502770830085057,9.601779813781222,878031
2012-12-24,9.642596244812012,9.674116830032837,9.49670966376999,9.617944914394435,751212
2012-12-26,9.81232738494873,9.86041676106198,9.577535699025056,9.646235897874245,1116819
2012-12-27,9.949721336364746,10.005893240584799,9.820405084659106,9.860008215359489,1703097
2012-12-28,10.258065223693848,10.28069515585117,9.876580394532345,10.262914603881997,3488562
2012-12-31,10.570042610168457,10.717140222707263,10.224118882142262,10.258065306815451,2959605
2013-01-01,10.469009399414062,10.749060800980148,10.385761104031074,10.628230778225491,1414017
2013-01-02,10.66702651977539,10.708245855890205,10.426981900125174,10.466585031084369,25872957
2013-01-03,10.535688400268555,10.736534327454345,10.50699732408332,10.663389214346664,828927
2013-01-04,10.648035049438477,10.692892001776041,10.47264851695913,10.565191162827702,685377
2013-01-07,10.524778366088867,10.789069898376507,10.506997818795872,10.64884157968441,576774
2013-01-08,10.661773681640625,10.708651266240874,10.463352812822016,10.518716619885142,1469754
2013-01-09,10.729260444641113,10.789878062939346,10.648437207937093,10.662177242115671,2032371
2013-01-10,10.503764152526855,10.903030202014204,10.46658608862544,10.692890698076207,8990289
2013-01-11,10.431831359863281,10.725219930363297,10.35787890333674,10.478305274197126,3935646
2013-01-14,10.522759437561035,10.620555897425184,10.442340621115163,10.587418342290505,389466
2013-01-15,10.501745223999023,10.668644764511896,10.460121447097462,10.490430259584915,1450449
2013-01-16,10.421730041503906,10.665815219778262,10.383743108582589,10.665815219778262,966438
2013-01-17,10.488005638122559,10.587821973002152,10.366771146054129,10.50659505408655,1108701
2013-01-18,10.544580459594727,10.586609431232862,10.357879736914388,10.445168564861778,406098
2013-01-21,10.420519828796387,10.64399498706311,10.361922833644106,10.571658717295426,880506
2013-01-22,10.285543441772461,10.50699946424563,10.264529717553124,10.466587458256386,643203
2013-01-23,10.067726135253906,10.426176573468988,10.00185545603365,10.252002569128233,2784276
2013-01-24,9.743219375610352,10.17602662902567,9.69068431085424,10.17602662902567,2959506
2013-01-25,9.939620018005371,10.490833025150831,9.579957102061524,9.743219784666106,10024146
2013-01-28,10.526394844055176,10.668643804569339,9.939619980406697,9.939619980406697,7889310
2013-01-29,10.372023582458496,10.526394845975533,10.29160401389926,10.498107437480344,5239872
2013-01-30,10.33791732788086,10.5185935196071,10.279451427636687,10.42642807686184,380259
2013-01-31,10.340758323669434,10.428051599343336,10.166172538986912,10.32086335960151,832491
2013-02-01,10.322896003723145,10.515752221393893,10.244129565979557,10.40775206483271,247896
2013-02-04,10.308279991149902,10.475557958208059,10.246971288741868,10.458911351373004,405009
2013-02-05,10.37324047088623,10.393946568497672,10.10161707282074,10.308278616290917,1415304
2013-02-06,10.339137077331543,10.443482547950385,10.311527920384776,10.312339819118716,6175521
2013-02-07,10.55838394165039,10.629030629519415,10.298129388061787,10.31315143088535,2371644
2013-02-08,10.344011306762695,10.570566365488634,10.312748215923135,10.56447674043251,1569249
2013-02-11,10.357004165649414,10.434552394898665,10.272146546210719,10.353349470554692,1389762
2013-02-12,10.357004165649414,10.474747140949875,10.30016204194207,10.474747140949875,1100385
2013-02-13,10.23803997039795,10.475151967364605,10.231136914494382,10.475151967364605,1008414
2013-02-14,9.99321174621582,10.292443518597786,9.945708396642388,10.292443518597786,583902
2013-02-15,9.894957542419434,10.113799125776195,9.825529853449817,9.925408727054522,714285
2013-02-18,9.799541473388672,10.063856989867933,9.777617913494133,10.028533654486028,819720
2013-02-19,9.793456077575684,9.982251298902051,9.755289933911314,9.982251298902051,610038
2013-02-20,9.862476348876953,9.946522048835103,9.7849281386077,9.835273525379439,461835
2013-02-21,9.817410469055176,9.905515671683098,9.746763773860625,9.905109338952565,839520
2013-02-22,9.792645454406738,9.94733712500042,9.67368347185871,9.86613419459248,636669
2013-02-25,9.585981369018555,9.906731954922734,9.557965880588165,9.710627369237196,1538460
2013-02-26,9.287967681884766,9.711439932007355,9.12474997854607,9.711439932007355,1768239
2013-02-27,9.25467586517334,9.40327634784733,9.157638240422765,9.377291752516083,916641
2013-02-28,9.154793739318848,9.37891301769884,9.104042027246194,9.297710125049527,905058
2013-03-01,9.447529792785645,9.500717201918091,9.175906390171548,9.226658103465239,1123056
2013-03-04,10.031378746032715,10.350911892414116,9.387035494645056,9.501124520779301,5863275
2013-03-05,10.080506324768066,10.150340349278261,9.630643125794899,10.052897167791723,2214333
2013-03-06,10.107304573059082,10.227484764219751,9.910387293961968,9.97981575923828,831699
2013-03-07,10.111361503601074,10.19012870193632,9.989963878329567,10.004580353278579,381447
2013-03-08,10.026507377624512,10.215303357030981,9.988747568410819,10.2148970243159,2385603
2013-03-11,10.043963432312012,10.211646936237782,9.988745129809475,10.145872419040735,20933253
2013-03-12,9.897798538208008,10.109330694792323,9.78573813779301,10.043963277881526,257994
2013-03-13,9.802384376525879,9.987526373219323,9.708189581131673,9.906729820130035,462330
2013-03-14,9.555123329162598,9.905513948394285,9.46011661996843,9.585980844683297,1069200
2013-03-15,9.395153045654297,9.66312250777372,9.297709883670985,9.468235417141779,1773783
2013-03-18,9.36104965209961,9.538883057366817,9.257109757698075,9.338312656449512,415503
2013-03-19,9.275787353515625,9.458494482748238,9.216510308029386,9.422765569030927,518661
2013-03-20,9.175097465515137,9.338315206238343,9.110947487651732,9.285939678742153,453222
2013-03-21,9.162100791931152,9.337499239378158,9.094703247925898,9.337092906784337,613503
2013-03-22,9.272539138793945,9.337501771513871,8.974931099725985,9.143427305427592,2643300
2013-03-25,9.242494583129883,9.646884569845032,9.184028671797405,9.646884569845032,507078
2013-03-26,9.189711570739746,9.255486096025354,9.094704860140476,9.133682129445901,305019
2013-03-28,9.381757736206055,9.538884296198153,9.054104070024275,9.208389367689682,3851892
2013-04-01,9.216103553771973,9.53320023600591,9.094705905899406,9.281471753908123,456687
2013-04-02,9.4081449508667,9.460114888548759,9.175905178306696,9.175905178306696,600633
2013-04-03,9.889678955078125,10.017978872042578,9.419514514644396,9.419920847292477,10642104
2013-04-04,9.580703735351562,9.866131770094796,9.419516145935043,9.861259610800916,750123
2013-04-05,9.535229682922363,9.833244039618892,9.427635855005276,9.565680100887384,2056923
2013-04-08,9.627799034118652,9.703724199536506,9.502747489113741,9.6087167346099,2704977
2013-04-09,9.635923385620117,9.825532058274613,9.50072037150067,9.622524370708092,195624
2013-04-10,9.717124938964844,9.744328533213537,9.46011870821738,9.603847035049691,2125233
2013-04-11,9.436567306518555,9.695604365661895,9.378913304640232,9.695604365661895,666270
2013-04-12,9.435348510742188,9.572987168259239,9.354551953084375,9.50964911317749,140877
2013-04-15,9.291215896606445,9.54131980978858,9.257110782687723,9.460117668711467,357984
2013-04-16,9.410584449768066,9.451997420244,9.29121616428087,9.29162173033196,462924
2013-04-17,9.417486190795898,9.49259793908183,9.297711579568052,9.419921886957091,762498
2013-04-18,9.466205596923828,9.49990436937187,9.350492039322743,9.459708875328452,245916
2013-04-22,9.499499320983887,9.541318617746944,9.419514654683333,9.508838072040238,261261
2013-04-23,9.592479705810547,9.666373999805762,9.46052429510669,9.561215850659995,165033
2013-04-25,9.585981369018555,9.65500425838936,9.511275188756871,9.592478091939006,205029
